  6.29	  -4.26	   6.87	-40.50	  13.05	  36.90
  6.29	  -4.26	   6.87	-41.70	  13.50	  36.60
  8.14	  -5.18	   6.71	-38.25	  12.00	  36.15
  8.14	  -5.18	   6.71	-37.35	  14.40	  37.95
  9.36	  -4.88	   5.32	-30.90	  14.25	  39.90
  9.36	  -4.88	   5.32	-26.70	  14.25	  40.65
  8.58	  -1.98	   2.88	-19.05	  13.65	  41.25
  8.58	  -1.98	   2.88	-11.55	  13.05	  41.10
  6.13	  -0.60	   2.73	 -6.75	  13.20	  39.30
  6.13	  -0.60	   2.73	 -6.30	  13.05	  38.10
  7.36	  -1.82	   3.34	 -7.95	  12.90	  39.30
  7.36	  -1.82	   3.34	 -9.30	  13.50	  38.10
 10.27	  -2.28	   3.33	 -8.55	  15.00	  37.35
 10.27	  -2.28	   3.33	 -6.30	  14.25	  36.60
 10.27	  -2.44	   1.03	 -2.10	  18.00	  35.85
 10.27	  -2.44	   1.03	  1.05	  16.05	  35.55
  9.50	  -2.30	  -1.57	  6.00	  16.20	  34.20
  9.50	  -2.30	  -1.57	  8.25	  16.95	  33.00
  7.82	  -2.91	   1.65	 11.25	  14.70	  30.90
  7.82	  -2.91	   1.65	 10.35	  15.75	  29.55
  7.67	  -3.66	   4.71	  9.30	  15.75	  31.35
  7.67	  -3.66	   4.71	  8.25	  19.20	  33.00
 18.69	  -1.08	  -1.60	  9.00	  21.90	  31.65
 18.69	  -1.08	  -1.60	  7.35	  26.25	  30.60
 16.06	   3.67	  -2.36	 -1.05	  27.30	  33.60
 16.06	   3.67	  -2.36	-13.20	  22.20	  37.50
 11.94	  -0.46	  -0.04	-25.20	   9.00	  29.85
 11.94	  -0.46	  -0.04	-27.00	  -3.90	  17.10
  6.43	  -0.91	   2.73	-20.55	 -12.90	   9.75
  6.43	  -0.91	   2.73	-10.20	 -18.90	   4.95
  6.76	  -6.70	  10.38	 -0.00	 -19.80	   1.05
  6.76	  -6.70	  10.38	  7.50	 -16.95	   1.95
 -0.25	 -14.18	  15.31	 13.50	 -11.40	   5.70
 -0.25	 -14.18	  15.31	 17.85	  -7.80	   4.80
  2.80	 -10.52	  11.01	 21.75	  -4.95	   8.25
  2.80	 -10.52	  11.01	 18.90	  -0.30	  16.95
  7.36	  -3.53	  -1.71	 19.80	   6.45	  18.60
  7.36	  -3.53	  -1.71	 26.25	  13.95	  14.85
  3.38	  -3.56	 -10.88	 25.80	  21.90	   9.30
  3.38	  -3.56	 -10.88	 24.00	  22.95	   9.30
  5.98	  -2.36	 -16.10	 22.50	  25.95	  12.30
  5.98	  -2.36	 -16.10	 19.05	  31.20	  13.50
  9.34	   1.31	 -18.26	 17.70	  35.40	   7.95
  9.34	   1.31	 -18.26	 16.95	  38.40	   0.45
  9.01	   6.52	 -15.50	 14.70	  38.40	  -1.95
  9.01	   6.52	 -15.50	 14.10	  42.30	   3.60
 14.68	   5.94	  -8.78	  9.60	  40.50	  18.00
 14.68	   5.94	  -8.78	 -5.10	  31.80	  34.35
 10.26	  -0.63	  -5.55	-21.60	  16.80	  32.10
 10.26	  -0.63	  -5.55	-34.35	   1.20	  14.25
 12.41	  -1.97	   6.08	-28.65	  -8.55	   1.35
 12.41	  -1.97	   6.08	-19.05	 -16.65	  -3.75
  9.83	  -8.83	  14.05	 -6.75	 -19.95	  -5.70
  9.83	  -8.83	  14.05	  4.65	 -18.90	  -3.45
 -0.72	 -11.41	  18.07	  9.75	 -16.65	   0.45
 -0.72	 -11.41	  18.07	 14.40	 -11.55	   4.35
  6.44	  -3.15	  15.59	 20.55	  -6.90	   6.45
  6.44	  -3.15	  15.59	 24.00	  -1.20	   6.00
  5.07	  -3.35	   5.49	 23.85	   5.55	   7.65
  5.07	  -3.35	   5.49	 24.15	   9.00	  10.65
  6.59	  -2.15	  -2.48	 23.85	  12.00	  13.65
  6.59	  -2.15	  -2.48	 25.05	  14.70	  13.80
  4.91	  -3.10	  -9.21	 24.75	  18.45	  13.50
  4.91	  -3.10	  -9.21	 24.45	  25.50	  14.70
  5.99	  -6.64	 -15.79	 19.80	  30.15	  14.25
  5.99	  -6.64	 -15.79	 18.15	  37.80	  11.40
 10.28	  -4.97	 -19.18	 17.40	  36.75	  -0.60
