 109.20	 -55.80	  67.95
 115.50	 -58.05	  70.65
 120.30	 -58.05	  71.25
 124.05	 -57.90	  72.90
 130.20	 -61.35	  75.00
   6.30	 -40.65	  32.55
   5.25	 -31.80	  28.05
  27.15	 -45.60	  48.45
  58.80	 -55.05	  75.00
  93.00	 -67.95	 109.95
 142.50	 -56.40	 133.65
 178.05	 -71.25	 126.90
 186.15	 -71.25	 131.25
 186.00	 -69.30	 126.75
 183.30	 -70.80	 126.00
 172.50	 -82.05	 126.15
 117.75	 -70.20	  99.30
 110.55	 -59.70	 101.25
 117.90	 -56.10	 108.30
 124.50	 -49.35	 120.45
 126.90	 -54.00	 137.25
 139.80	 -50.40	 151.20
 159.00	 -47.55	 158.40
 162.15	 -47.10	 154.50
 164.40	 -51.45	 145.20
 160.05	 -50.40	 132.00
 151.50	 -49.20	 123.60
 171.45	 -43.35	 130.95
 182.25	 -50.85	 145.05
 194.25	 -45.90	 149.25
 205.80	 -40.65	 167.10
 212.25	 -36.00	 175.05
 207.90	 -43.65	 176.25
 181.50	 -34.35	 166.05
 144.15	 -38.55	 131.70
 108.90	 -36.75	 106.95
  83.40	 -36.30	  88.65
  74.55	 -33.75	  86.10
  74.40	 -37.65	  79.20
  78.30	 -33.75	  82.05
  91.35	 -33.30	  85.80
 107.55	 -29.25	  96.90
 122.40	 -29.70	  99.60
 128.10	 -27.30	 100.50
 140.10	 -22.80	 109.65
 160.05	 -24.15	 115.05
 177.90	 -25.80	 131.10
 189.75	 -21.30	 141.90
 197.10	 -22.80	 145.65
 203.40	 -22.05	 147.15
 216.30	 -19.50	 157.05
 226.80	 -18.45	 155.40
 237.45	 -17.10	 156.45
 243.00	 -13.65	 160.95
 252.60	 -11.85	 157.95
 244.65	  -8.70	 174.00
 216.45	  -9.00	 159.75
 201.00	  -7.50	 147.30
 194.70	  -5.70	 139.95
 195.00	  -9.15	 134.55
 194.55	 -17.25	 131.70
 196.35	 -15.75	 141.30
 197.40	 -15.90	 139.20
 196.65	 -19.65	 136.65
 195.15	 -29.55	 129.30
 188.55	 -28.80	 127.05
 178.50	 -21.15	 144.30
 169.50	 -22.35	 140.55
 158.85	 -18.00	 132.75
 152.70	 -20.85	 129.45
 151.50	 -19.05	 130.95
 146.70	 -23.10	 123.60
 150.75	 -21.30	 125.40
 146.70	 -26.85	 119.10
 145.50	 -24.75	 116.40
 139.95	 -24.45	 107.85
 144.15	 -22.80	 108.90
 138.45	 -25.20	 110.85
 136.65	 -21.45	 104.55
 124.65	 -27.45	  99.30
 114.75	 -24.90	  94.80
 106.80	 -25.20	  88.80
  86.10	 -22.35	  82.35
  67.65	 -21.30	  70.95
  59.70	 -22.95	  64.80
  56.25	 -21.60	  62.10
  45.00	 -25.50	  57.15
  25.65	 -28.65	  42.60
   2.10	 -29.40	  31.95
 -15.75	 -29.70	  24.60
 -43.65	 -30.15	   9.45
 -65.40	 -32.25	  -9.90
 -81.60	 -37.05	 -16.80
 -94.20	 -37.50	 -26.10
-103.50	 -35.85	 -28.80
-108.60	 -31.80	 -33.90
-106.05	 -39.45	 -43.20
-110.55	 -42.75	 -36.60
-109.05	 -40.20	 -36.90
 -88.65	 -39.60	 -26.10
 -63.45	 -36.15	 -11.85
 -29.55	 -31.35	   6.30
