  -22.95	  10.35	  64.20	
  -23.70	  10.80	  64.80	
  -24.15	   9.45	  65.10	
  -24.75	  11.85	  64.50	
  -23.70	  10.35	  64.20	
  -23.55	  10.20	  64.65	
  -24.15	  10.65	  65.85	
  -23.10	  10.95	  63.90	
  -22.80	   9.15	  65.85	
  -22.20	   9.00	  64.50	
  -23.70	   9.75	  63.45	
  -22.95	  10.35	  63.00	
  -23.25	  10.05	  66.00	
  -23.10	   9.90	  65.10	
  -22.80	   9.45	  64.35	
  -23.70	   9.75	  64.80	
  -23.55	   9.45	  63.90	
  -22.35	   9.90	  63.90	
  -23.25	  10.35	  64.50	
  -22.35	  10.65	  65.10	
  -23.25	  11.55	  64.50	
  -22.50	   9.30	  64.50	
  -22.35	   9.90	  65.85	
    3.30	 -42.60	  29.40	
    3.00	 -41.25	  29.85	
    4.95	 -40.95	  30.60	
    3.90	 -42.60	  30.15	
    4.65	 -40.35	  30.15	
    5.40	 -42.30	  29.70	
    3.90	 -42.30	  28.65	
    1.05	 -39.30	  29.70	
    0.00	 -42.30	  27.45	
   -0.30	 -42.30	  28.20	
   -1.95	 -40.65	  27.30	
   -3.75	 -41.70	  28.80	
   -0.45	 -45.00	  25.20	
    3.30	 -45.90	  23.10	
    4.65	 -44.10	  24.90	
   -0.30	 -42.60	  30.90	
    0.45	 -40.95	  29.25	
    1.05	 -41.55	  31.20	
    1.80	 -41.55	  29.40	
    3.45	 -42.45	  30.30	
    3.75	 -42.75	  29.55	
    4.65	 -41.85	  30.15	
    4.35	 -41.85	  29.70	
    5.40	 -43.05	  34.20	
    5.40	 -42.30	  32.25	
    5.25	 -43.95	  32.85	
    7.35	 -43.05	  32.70	
    7.80	 -44.70	  32.85	
    9.30	 -44.70	  33.30	
    6.15	 -45.15	  33.45	
    8.25	 -46.50	  32.10	
    7.95	 -45.15	  34.50	
    7.35	 -46.35	  33.75	
    6.15	 -43.65	  34.50	
    6.75	 -41.25	  34.65	
    5.70	 -42.75	  35.10	
    8.25	 -43.50	  34.35	
    8.40	 -45.15	  34.50	
    9.45	 -43.35	  33.00	
    7.65	 -44.10	  32.25	
   10.05	 -45.00	  33.30	
   10.95	 -45.90	  35.25	
   13.20	 -43.65	  37.80	
   13.65	 -43.50	  37.95	
   13.95	 -46.35	  37.80	
   16.65	 -48.30	  37.65	
   16.80	 -46.65	  37.05	
   14.70	 -46.35	  41.10	
   14.40	 -47.25	  40.65	
   10.20	 -43.05	  38.55	
    7.35	 -42.30	  37.05	
   11.85	 -44.70	  35.10	
   13.65	 -46.05	  37.95	
   19.95	 -50.85	  39.90	
   21.75	 -52.35	  44.70	
   23.10	 -59.10	  49.65	
   19.65	 -60.75	  52.80	
   24.15	 -67.95	  52.95	
   24.45	 -56.40	  49.05	
   18.75	 -58.50	  59.10	
   23.55	 -59.85	  59.55	
   20.70	 -65.55	  61.50	
   18.45	 -54.90	  61.95	
   21.75	 -62.70	  57.45	
   20.85	 -58.50	  63.90	
   10.05	 -58.20	  52.80	
   23.25	 -56.85	  53.10	
   23.70	 -59.40	  56.85	
   22.50	 -60.75	  57.90	
   22.20	 -60.45	  56.85	
   23.10	 -59.55	  57.00	
   21.75	 -60.15	  56.10	
   22.50	 -61.20	  55.65	
   22.95	 -60.15	  57.45	
   22.80	 -61.05	  55.80	
   22.80	 -59.55	  55.80	
   23.55	 -60.30	  55.05	
   22.05	 -61.35	  56.25	
   22.80	 -60.60	  57.00	
   23.25	 -59.40	  55.35	
   22.95	 -58.65	  57.15	
   23.10	 -59.55	  57.00	
   18.15	 -54.90	  58.65	
   19.50	 -57.75	  57.00	
   19.50	 -58.50	  56.55	
   20.10	 -59.85	  57.00	
   19.95	 -62.25	  55.35	
   21.30	 -59.55	  55.50	
   22.05	 -58.80	  55.80	
   24.00	 -61.95	  54.60	
   22.05	 -61.80	  55.50	
   21.75	 -61.95	  56.40	
   21.75	 -60.75	  56.10	
   22.20	 -62.25	  56.40	
   18.30	 -61.35	  53.25	
   19.05	 -61.05	  54.00	
   19.50	 -59.85	  54.00	
   19.05	 -59.55	  52.50	
   20.10	 -60.30	  54.00	
   18.15	 -59.40	  53.85	
   18.15	 -55.35	  53.40	
   20.40	 -57.45	  55.65	
   22.80	 -62.55	  52.50	
   22.20	 -60.45	  53.85	
   17.70	 -60.15	  52.35	
   18.45	 -59.70	  54.15	
   19.50	 -57.30	  54.45	
   20.55	 -60.30	  55.50	
   17.40	 -55.35	  55.65	
   20.40	 -60.15	  55.35	
   20.55	 -60.60	  52.95	
   21.60	 -59.10	  54.00	
   19.95	 -58.95	  55.35	
   21.30	 -58.05	  54.00	
   21.30	 -58.50	  54.00	
   21.45	 -57.90	  54.60	
   20.85	 -58.05	  54.45	
   20.70	 -58.20	  53.85	
