  29.85	  22.35	   0.00
  29.40	  22.80	  -0.90
  28.50	  22.65	  -1.05
  29.40	  24.30	   0.90
  30.60	  23.10	  -0.60
  30.60	  23.85	   0.30
  28.95	  22.80	   0.15
  29.40	  23.55	  -0.15
  29.70	  22.05	   0.15
  29.40	  18.00	  -9.00
  41.40	  -1.35	  -7.35
  44.40	  -9.60	  -3.30
  43.05	  -6.45	  -1.20
  41.70	  -2.85	  -1.35
  38.85	  -1.35	  -1.05
  40.50	   0.45	  -2.70
  38.55	   1.20	  -0.90
  40.35	   0.60	  -0.30
  39.15	   2.85	  -1.05
  39.60	   4.35	  -1.35
  40.65	   1.35	  -3.30
  39.00	   3.45	  -3.00
  39.60	   1.80	  -2.55
  40.50	   0.45	  -1.20
  39.30	   1.20	  -1.20
  40.50	   1.65	  -0.45
  39.15	   1.05	  -0.60
  37.50	   7.95	  -4.20
  35.85	   6.60	  -5.55
  35.85	   9.30	  -4.80
  35.25	  11.70	  -6.45
  32.55	  17.10	  -4.35
  26.25	  20.85	  -2.85
  19.20	  25.20	   0.60
  12.30	  28.50	   0.45
  -2.70	  27.30	   5.25
 -13.05	  27.00	   5.70
 -19.80	  22.05	   6.00
 -22.65	  19.80	   3.00
 -28.05	  13.65	  -3.60
 -28.80	   8.85	  -4.35
 -29.70	   1.95	  -7.20
 -30.45	  -2.40	 -10.05
 -28.05	  -9.30	 -11.85
 -27.30	 -18.15	 -10.35
 -25.35	 -21.75	 -10.05
 -26.10	 -21.30	  -7.95
 -26.55	 -22.65	  -8.10
 -27.00	 -23.10	  -5.55
 -26.70	 -24.30	  -3.00
 -26.40	 -24.30	  -3.00
 -25.35	 -25.50	  -4.50
 -21.90	 -29.55	  -1.20
 -20.10	 -32.55	  -2.70
 -14.25	 -34.35	  -2.40
 -13.20	 -37.95	  -0.60
 -23.25	 -30.45	  -2.85
 -25.05	 -26.40	  -2.85
 -28.50	 -21.90	  -3.30
 -29.55	 -19.65	  -3.60
 -28.65	 -20.55	  -1.65
 -28.65	 -19.50	  -4.20
 -32.70	 -16.20	  -2.70
 -36.00	  -6.75	  -1.20
 -34.50	  -7.50	  -4.20
 -36.45	  -7.95	  -3.00
 -36.60	  -5.55	  -2.85
 -34.20	   1.65	  -2.40
 -34.35	   2.55	  -2.85
 -35.25	  -4.20	  -3.45
 -37.50	  -6.45	   0.15
 -34.95	  -7.95	  -3.75
 -34.95	  -7.20	  -3.00
 -36.90	  -4.05	  -1.35
 -33.45	  -5.40	  -0.90
 -34.05	  -4.05	  -2.85
 -33.75	  -3.90	  -0.15
 -34.20	  -4.95	  -0.45
 -34.95	  -4.20	  -1.65
 -35.55	  -5.10	  -0.30
 -36.90	  -2.85	  -3.60
 -34.35	  -4.05	  -2.85
 -33.60	  -6.30	  -7.35
 -32.40	  -6.75	  -4.50
 -32.55	  -7.05	  -5.55
 -32.10	  -3.30	  -5.55
 -29.40	   1.20	  -4.95
 -26.40	   9.45	  -6.45
 -21.60	  15.00	  -5.70
 -26.70	  12.75	  -4.95
 -31.20	   4.95	  -4.20
 -31.65	  -1.20	  -6.00
 -31.05	  -6.60	  -6.60
 -31.05	  -7.35	  -6.60
 -31.80	 -10.35	  -7.65
 -30.15	 -10.20	  -7.95
 -30.60	 -10.35	  -8.10
 -31.05	 -12.15	  -7.35
 -31.80	 -10.35	  -6.90
 -32.85	  -9.30	  -7.35
 -30.30	 -10.05	  -5.85
 -31.35	  -1.05	  -4.35
 -24.00	  13.65	  -2.55
 -12.45	  22.65	  -2.85
  12.90	  19.65	 -17.40
  26.40	  11.25	 -17.10
  35.85	   5.10	 -12.90
  44.70	  -3.30	  -1.05
  43.95	  -6.30	  -1.35
  43.95	  -8.10	  -1.35
  43.05	 -11.25	   0.90
  43.65	  -8.85	   0.00
  44.70	  -8.10	  -1.05
  42.90	  -8.10	   0.00
  42.45	 -17.10	  -0.60
  36.15	 -29.70	  -0.60
  43.50	 -22.05	  -0.15
  45.60	 -13.50	   0.90
  43.95	  -7.80	   1.80
  43.50	  -3.45	   0.90
  42.00	   3.15	   2.70
  40.80	  10.20	   4.50
  36.45	  16.50	   3.00
  33.30	  18.60	   4.35
  28.95	  21.75	   1.65
  25.05	  24.90	   2.85
  19.20	  25.95	   3.60
  13.65	  27.45	   1.05
   9.75	  27.75	   0.15
   7.35	  29.40	   1.05
   6.60	  30.45	   0.60
   8.25	  30.30	   3.45
  -2.10	  27.45	   1.35
 -13.95	  23.10	   1.80
 -20.85	  18.00	  -0.15
 -28.20	   7.20	   0.45
 -32.10	   2.55	   1.35
 -31.20	  -3.15	  -1.65
 -31.65	  -8.70	   1.20
 -30.60	 -11.85	   0.60
 -31.65	 -16.20	   0.90
 -30.90	 -20.55	   0.45
 -29.25	 -22.65	   1.35
 -28.50	 -27.45	   0.00
 -23.70	 -27.90	  -0.30
 -26.10	 -29.55	   0.15
 -26.10	 -28.50	   1.65
 -21.90	 -33.60	   0.15
 -22.35	 -35.10	   1.20
 -22.50	 -36.00	   1.35
 -23.85	 -32.10	   1.95
 -22.20	 -32.40	   1.05
 -25.80	 -28.65	  -0.60
 -28.05	 -26.70	  -1.05
 -28.05	 -26.70	   0.60
 -26.70	 -24.75	   3.00
 -25.80	 -26.70	   5.10
 -26.55	 -25.65	   3.30
 -27.75	 -23.40	   3.60
 -22.20	 -30.45	   3.30
 -26.40	 -30.60	   0.90
 -28.65	 -27.30	   0.15
 -28.05	 -27.90	   2.10
 -26.10	 -30.30	   1.65
 -26.40	 -31.05	  -0.15
 -27.75	 -30.15	   0.00
 -28.05	 -28.95	   1.35
 -25.50	 -29.40	  -0.30
 -26.40	 -28.50	   0.15
 -26.70	 -26.55	  -1.20
 -26.25	 -28.65	   0.00
 -28.20	 -27.75	  -0.90
 -27.30	 -27.15	   0.00
 -26.25	 -27.90	   0.00
 -27.15	 -28.50	  -0.15
 -29.25	 -27.45	   0.00
 -26.55	 -26.70	  -0.30
 -26.55	 -28.20	  -0.60
 -25.65	 -30.30	  -1.65
 -24.90	 -30.30	  -0.90
 -23.25	 -33.45	  -0.30
 -21.75	 -33.90	   1.80
 -17.55	 -35.85	   0.90
 -14.70	 -41.25	   0.00
 -10.05	 -41.10	   0.45
  -6.90	 -42.00	  -0.30
  -3.75	 -42.60	  -0.90
   1.05	 -42.75	   0.60
   6.75	 -42.90	   0.45
   8.85	 -43.95	   0.00
  10.65	 -44.25	  -0.30
   7.65	 -45.00	  -2.10
   9.15	 -45.00	  -2.10
  13.50	 -44.10	  -0.90
  17.70	 -42.75	   0.00
  20.25	 -43.20	   1.80
  16.20	 -42.45	   0.30
  20.70	 -39.75	   0.00
  24.75	 -38.70	   2.55
  28.20	 -35.10	   1.20
  31.05	 -35.70	   1.05
  33.30	 -33.90	   1.35
  34.80	 -31.95	   1.35
  36.00	 -29.25	   2.40
  36.75	 -27.00	   3.00
  37.20	 -25.50	   2.40
  41.25	 -19.05	   0.45
  42.45	 -16.35	   0.30
  43.95	 -12.60	   1.35
  44.70	 -10.80	   0.00
  44.25	 -11.70	   0.90
  42.15	 -12.60	   0.30
  42.45	 -16.65	   0.60
  43.50	 -15.00	   1.95
  43.65	 -14.85	   1.80
  42.15	 -12.60	   1.35
  44.25	  -9.45	   1.20
  42.00	  -8.70	  -0.90
  41.55	  -8.25	   0.15
  42.45	  -7.35	  -0.30
  42.75	  -1.20	   0.15
  42.15	   2.10	   0.60
  40.50	   6.00	   0.45
  39.60	   7.80	   2.10
  37.65	  15.15	   1.05
  32.55	  22.35	   1.80
  28.95	  24.00	   0.90
  23.10	  25.80	   0.90
  17.55	  29.55	   0.45
  15.30	  30.60	  -0.45
  14.40	  30.90	  -1.35
  10.50	  32.10	   0.45
  12.30	  30.60	   0.45
   7.35	  31.95	  -1.05
  -1.05	  31.20	   0.00
  -9.30	  27.00	   0.90
 -12.30	  25.05	   2.70
 -15.30	  24.00	  -0.45
 -16.05	  22.05	   0.90
 -18.30	  22.05	  -1.95
 -17.70	  22.65	   0.30
 -15.60	  21.75	   0.90
 -16.35	  22.80	   1.65
 -13.50	  25.05	   1.20
 -12.75	  26.25	   1.20
  -9.75	  27.75	   0.15
  -9.90	  25.65	   1.05
  -9.00	  27.00	   0.45
 -10.65	  25.65	   2.55
  -8.25	  26.55	  -0.15
  -7.95	  28.05	   0.90
  -5.85	  28.20	   0.60
  -4.95	  27.00	   0.45
  -3.30	  28.95	   1.05
  -1.05	  28.65	   1.05
  -0.15	  29.55	  -0.45
  -0.60	  28.65	   0.60
  -0.30	  28.95	   0.30
  -0.45	  30.30	   2.40
  -0.90	  29.55	   0.15
  -0.15	  29.85	   0.45
  -0.45	  31.35	   1.20
  -0.90	  29.55	   1.65
  -1.80	  31.65	   1.35
  -2.10	  30.15	   2.10
  -5.55	  29.40	   2.10
 -11.40	  25.20	   2.10
