   0.74	  -6.00	  -7.65
   0.74	  -6.00	  -7.65
   0.74	  -6.00	  -7.50
   0.74	  -6.00	  -7.50
   0.74	  -6.00	  -7.50
   0.74	  -6.00	  -7.50
   0.74	  -6.15	  -7.50
   0.74	  -6.00	  -7.50
   0.74	  -6.00	  -7.50
   0.74	  -6.00	  -7.50
  -1.56	  -6.60	  -2.46
   0.12	  -7.64	   5.82
  -1.69	  -1.65	   9.49
   0.61	  -0.88	   9.65
  -0.31	  -0.73	   9.49
   0.15	   0.96	   7.96
   0.31	  -0.27	  11.49
   0.15	  -0.27	   9.80
   0.15	  -0.57	   9.95
   0.30	  -0.57	   9.65
  -0.00	  -0.57	   9.80
  -0.00	  -0.27	   9.95
  -0.31	  -0.27	   9.80
  -0.31	  -0.57	   9.80
  -0.16	  -0.58	   9.49
  -0.00	  -0.27	  10.41
   0.30	  -0.58	   6.74
  -0.00	  -0.58	   9.65
  -0.31	  -0.12	   9.80
  -0.77	   0.19	   9.95
  -0.92	   0.19	   9.80
  -1.07	   0.19	   9.80
  -0.92	   0.19	   9.64
  -0.77	  -0.11	   9.95
  -1.08	  -1.03	   9.64
  -1.38	  -1.03	   9.64
  -3.07	  -1.19	   9.17
  -2.91	  -0.58	   9.63
  -1.84	  -0.27	   9.49
  -0.92	  -0.73	   9.64
   0.00	   0.19	   9.80
   0.16	   0.50	   9.95
   0.92	   0.34	   9.80
   1.99	  -0.73	   9.65
   2.14	  -0.12	   9.50
   1.99	  -0.88	   9.50
   1.68	  -1.03	   9.65
   1.38	  -0.57	   9.96
   1.23	   0.19	   9.50
   0.61	   0.19	   9.65
   0.15	   0.50	   9.65
   0.00	   0.34	   9.65
   0.31	   0.50	   9.65
   0.15	   0.19	   9.80
   0.15	   0.34	   9.65
   0.31	   1.11	   9.49
   0.46	   0.80	   9.80
  -0.15	   0.19	   9.80
  -0.15	  -0.12	   9.80
  -0.15	  -0.12	   9.80
  -0.46	   0.19	   9.80
  -0.15	   0.34	   9.80
   0.31	   0.34	   9.80
  -1.36	   2.17	   8.11
  -1.07	   0.96	  11.02
   0.46	  -0.42	   9.80
   0.46	  -0.42	  10.41
   0.30	  -0.42	  10.41
   0.31	  -0.42	  10.41
   0.30	  -1.49	  10.41
   0.46	  -0.27	  10.41
  -0.46	   0.50	  10.87
   0.30	  -0.73	  10.11
  -0.00	  -0.12	   8.42
   0.31	   0.96	  10.57
   0.00	   0.19	  10.11
   0.15	  -0.11	   9.95
  -0.31	  -0.11	   9.95
   0.15	  -0.11	   9.65
   0.15	  -0.11	   9.80
   0.31	  -0.11	   9.80
   0.46	  -0.27	   9.65
   0.61	  -0.27	   9.95
   1.07	  -0.42	   9.50
   0.15	   0.34	   9.65
   0.15	   0.34	   9.65
   0.31	   0.34	   9.65
   0.00	   1.11	   9.65
   0.00	   1.11	   9.65
   0.00	   1.11	   9.49
   0.46	   0.19	   9.65
   0.46	  -0.27	   9.95
   0.61	  -0.12	   9.65
   0.77	   0.19	   9.65
   0.77	   0.34	   9.65
   0.92	   0.34	   9.65
   0.92	   0.34	   9.65
   1.07	   0.50	   9.65
   1.07	   0.65	   9.65
   0.92	   0.50	   9.65
   0.46	   0.65	   9.65
   0.61	   0.65	   9.80
   0.00	   1.11	  10.11
   0.31	   0.04	  10.57
   0.46	   0.80	   9.34
  -1.52	   1.56	   8.26
  -3.66	   4.47	   8.56
  -3.68	  -0.73	   9.79
   0.45	  -1.03	   9.80
   0.15	  -0.57	   9.80
   0.15	  -0.27	   9.65
  -0.00	  -0.27	   9.80
   0.46	  -0.42	  10.26
   0.61	  -0.27	  10.41
   0.31	  -0.27	  10.41
   0.91	  -2.10	  10.26
   0.31	  -0.27	  10.26
   0.31	   0.19	  10.72
   0.61	  -0.27	  10.41
   0.77	   0.19	  10.72
   0.61	  -0.26	  10.41
   1.07	   0.04	  10.57
   1.22	  -0.27	  10.42
   1.22	  -0.42	  10.26
   1.22	  -0.11	  10.42
   0.45	  -1.03	  10.72
   0.61	  -0.11	  10.41
  -0.15	   0.35	  10.72
   0.15	  -0.11	  10.26
   0.15	   0.04	  10.11
  -0.61	  -0.11	   9.80
  -0.00	  -0.12	   9.65
   0.31	  -0.27	   9.65
  -0.00	  -0.27	   9.65
   0.31	  -0.12	   9.65
   0.46	   1.42	   9.80
   0.15	  -0.12	   9.65
  -0.77	  -1.34	   9.80
  -0.00	  -0.27	   9.80
  -0.16	  -0.58	   9.65
  -0.00	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.46	  -0.11	   9.80
   0.15	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.31	  -0.11	   9.80
   0.31	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.15	   0.04	   9.65
   0.15	  -0.12	   9.49
   0.15	   0.19	   9.65
   0.15	  -0.12	   9.65
   0.15	   0.04	   9.65
  -0.00	  -0.27	   9.80
   0.15	   0.04	   9.65
  -0.15	   0.04	   9.49
   0.31	   0.04	   9.65
  -0.15	   0.04	   9.80
  -0.00	  -0.12	   9.65
   0.00	   0.04	   9.65
  -0.15	   0.04	   9.80
  -0.15	   0.04	   9.49
  -0.15	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.15	   0.04	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
   0.15	  -0.12	   9.49
  -0.00	  -0.12	   9.80
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.00	   0.04	   9.65
  -0.00	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.15	   0.04	   9.65
   0.15	  -0.12	   9.49
   0.31	   0.04	   9.65
   0.15	   0.04	   9.49
   0.00	   0.04	   9.65
   0.00	  -0.12	   9.80
   0.15	   0.04	   9.65
   0.15	  -0.12	   9.49
   0.15	   0.04	   9.65
   0.15	  -0.12	   9.65
   0.15	   0.04	   9.95
  -0.15	   0.04	  10.57
   0.61	  -0.11	  10.26
   0.31	   0.04	  10.26
   0.46	  -0.11	  10.26
   0.31	   0.04	  10.57
   0.46	  -0.11	  10.26
   0.46	  -0.11	  10.41
   0.61	  -0.27	  10.11
   0.46	   0.04	  10.11
   0.31	  -0.11	  10.26
   0.31	   0.04	  10.26
   0.61	   0.04	  10.11
   0.31	  -0.11	  10.57
   0.46	   0.04	  10.26
   0.46	   0.19	  10.26
   0.61	  -0.11	  10.41
   0.31	   0.04	  10.26
   0.46	   0.35	  10.41
   0.46	   0.04	  10.26
   0.61	  -0.11	  10.41
   0.31	  -0.27	  10.26
   0.46	  -0.11	  10.26
   0.61	  -0.27	  10.26
   0.46	  -0.11	  10.26
   0.46	  -0.11	  10.11
   0.46	  -0.27	  10.26
   0.31	  -0.11	  10.26
   0.46	  -0.11	  10.26
   0.46	  -0.27	  10.11
  -0.30	   0.19	  10.26
   0.46	   0.04	  10.26
   0.00	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.46	  -0.12	   9.65
   0.46	  -0.12	   9.65
   0.46	  -0.27	   9.80
   0.31	   0.19	   9.65
   1.06	  -1.80	  10.11
   0.46	   0.04	  10.26
   1.07	   0.50	  10.26
   0.61	  -0.27	  10.26
   0.30	  -0.42	  10.11
   0.46	  -0.27	   9.95
   0.46	  -0.42	  10.11
   0.30	  -0.42	  10.11
   0.46	  -0.42	  10.11
   0.15	  -0.11	   9.80
   0.31	  -0.27	   9.65
   0.31	  -0.12	   9.65
   0.15	  -0.27	   9.65
   0.31	  -0.27	   9.65
   0.31	  -0.27	   9.65
   0.31	  -0.12	   9.65
   0.46	  -0.27	   9.65
   0.31	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.31	  -0.27	   9.65
   0.31	  -0.12	   9.80
   0.31	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.49
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.49
   0.15	  -0.12	   9.65
   0.15	  -0.12	   9.49
  -0.77	   0.35	   9.80
  -0.00	  -0.42	   9.65
  -0.61	   0.80	   9.80
   0.15	  -0.27	   9.49
  -0.00	  -0.12	   9.80
  -0.00	  -0.12	   9.80
  -0.00	  -0.12	   9.80
  -0.00	  -0.12	   9.80
  -0.00	  -0.12	   9.80
  -0.00	  -0.11	   9.80
  -0.00	   0.04	   9.80
   0.15	  -0.12	   9.49
   0.15	  -0.12	   9.49
  -0.00	  -0.12	   9.65
  -0.31	  -0.12	   9.65
   0.15	   0.19	   9.49
  -0.15	   0.04	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.49
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.80
   0.15	  -0.27	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.80
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.15	  -0.12	   9.80
  -0.15	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.15	  -0.12	   9.80
  -0.15	  -0.27	   9.65
  -0.15	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.00	  -0.12	   9.65
  -0.15	  -0.12	   9.80
  -0.15	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.15	  -0.12	   9.80
  -0.15	  -0.12	   9.65
  -0.31	  -0.12	   9.80
  -0.46	   0.04	   9.64
  -0.00	  -0.12	   9.65
  -0.15	  -0.12	   9.65
  -0.00	   0.04	   9.49
   0.15	   0.04	   9.49
   0.00	   0.50	   9.49
  -0.15	   0.04	   9.49
   0.00	   0.04	   9.49
   0.15	   0.04	   9.49
   0.46	  -0.12	   9.65
   0.46	  -0.12	   9.65
   0.31	   0.04	   9.65
   0.46	   0.04	   9.65
   0.46	  -0.12	   9.65
   0.31	  -0.12	   9.65
   0.46	  -0.12	   9.65
   0.46	  -0.12	   9.65
   0.46	  -0.12	   9.65
  -0.00	   0.50	   9.80
   0.61	  -0.73	   9.50
  -0.00	  -1.19	   9.50
   0.15	   0.04	   9.65
   0.46	  -0.27	   9.80
   0.30	  -4.25	   9.50
   0.46	  -0.57	   9.65
   0.46	   0.04	   9.80
   0.61	  -0.11	   9.80
   0.46	  -0.27	   9.65
   0.31	  -0.27	   9.80
   0.46	  -0.12	   9.65
   0.46	  -0.12	   9.80
   0.46	  -0.12	   9.65
   0.61	   0.04	   9.65
   0.61	  -0.11	   9.80
   1.07	   0.04	   9.80
   0.46	   0.04	   9.65
   0.61	   0.04	   9.80
   0.46	  -1.49	   8.88
   0.46	  -0.27	   9.65
   0.76	  -0.73	   9.80
   0.59	  -5.78	   8.58
   0.57	  -9.64	   1.69
   0.42	  -9.03	   0.31
  -0.35	 -10.11	   0.46
   0.27	  -9.49	  -0.31
   0.27	  -9.65	   0.00
   0.27	  -9.65	   0.00
   0.27	  -9.65	   0.15
   0.27	  -9.65	   0.00
   0.42	  -9.65	   0.00
   0.27	  -9.49	  -0.15
   0.12	  -9.50	  -0.31
  -0.96	  -9.79	   1.07
  -0.04	  -9.50	  -0.31
  -0.34	  -9.34	  -0.77
  -0.34	  -9.19	  -1.38
  -1.26	  -8.73	  -1.08
   0.27	  -9.04	  -1.07
  -0.34	  -9.65	   0.15
   0.57	  -9.34	  -0.15
  -0.04	  -9.50	  -0.31
   0.12	  -9.50	  -0.46
   0.12	  -9.49	  -0.31
   0.12	  -9.49	  -0.31
   0.12	  -9.49	  -0.31
   0.12	  -9.49	  -0.15
   0.12	  -9.49	  -0.15
   0.12	  -9.49	  -0.15
   0.12	  -9.49	  -0.15
  -0.04	  -9.50	  -0.31
  -0.04	  -9.50	  -0.61
  -0.04	  -9.34	  -0.77
  -0.04	  -9.50	  -0.77
   0.12	  -9.50	  -0.31
   0.12	  -9.49	  -0.15
   0.12	  -9.65	   0.31
   0.12	  -9.65	   0.15
   0.12	  -9.80	   0.00
   0.12	  -9.49	  -0.15
   0.12	  -9.50	  -0.31
   0.12	  -9.49	  -0.31
   0.12	  -9.49	  -0.15
  -0.04	  -9.49	  -0.15
